"bin"	"uniqueSCGs.gtdb_rel207_bac120"	"multipleSCGs.gtdb_rel207_bac120"	"sumSCGs.gtdb_rel207_bac120"	"Completeness.gtdb_rel207_bac120"	"additionalSCGs.gtdb_rel207_bac120"	"Contamination.gtdb_rel207_bac120"	"score.gtdb_rel207_bac120"	"uniqueSCGs.gtdb_rel207_ar53"	"multipleSCGs.gtdb_rel207_ar53"	"sumSCGs.gtdb_rel207_ar53"	"Completeness.gtdb_rel207_ar53"	"additionalSCGs.gtdb_rel207_ar53"	"Contamination.gtdb_rel207_ar53"	"score.gtdb_rel207_ar53"	"max"	"max_complete"	"set"
"example_vamb_bin_14639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14656"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14674"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14677"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14724"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14749"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14767"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14768"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14849"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14865"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14881"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14930"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_14969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15113"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15225"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15275"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15310"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15332"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15362"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15370"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15444"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15560"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15584"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15625"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15764"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15898"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15904"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15906"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15909"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15929"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_15992"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16313"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16318"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16351"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16382"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16402"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16427"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16439"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16443"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16483"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16505"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16522"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16558"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16589"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16623"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16624"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16808"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_16989"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17032"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17036"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17047"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17148"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17149"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17181"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17210"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17317"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17330"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17411"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17439"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17482"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17487"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17503"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17508"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17511"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17542"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17555"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17561"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17575"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17579"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17817"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17839"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17847"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17857"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17906"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_17967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18021"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18029"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18052"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18064"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18143"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18288"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18461"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18468"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18520"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18522"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18525"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18537"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18552"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18584"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18619"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18725"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18783"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18815"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18865"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_18906"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19072"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19177"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19272"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19345"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19404"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19428"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19442"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19468"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19479"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19510"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19817"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_19964"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20013"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20063"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20073"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20202"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20283"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20288"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20296"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20326"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20379"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20465"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20573"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20596"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20611"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20745"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20791"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20825"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20840"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20878"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20963"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_20966"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21211"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21226"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21286"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21335"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21374"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21538"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21559"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21632"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21647"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21723"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21776"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21830"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21947"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_21966"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22252"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22280"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22284"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22285"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22369"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22398"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
"example_vamb_bin_22413"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"vamb"
